Season,Player,ID,Team
1898,Ned Officer,4333,Essendon
1898,Bill Atkinson,4486,Melbourne
1898,Vic Cumberland,4489,Melbourne
1898,Bill McCulloch,4219,Melbourne
1898,Bob Bird,4617,Collingwood
1898,George May,4522,St Kilda
1898,Billy Porter,4526,St Kilda
1898,Arch Muirhead,4367,Fitzroy
1898,Jack OHara,4553,Sydney
1898,Henry Young,4414,Geelong
1898,Jim Balharry,4594,Carlton
1898,Dan Pender,4609,Carlton
1898,Norm Rippon,4500,Melbourne
1898,George Blake,4243,St Kilda
1898,Alf Parker,4525,St Kilda
1898,Herb Louch,4520,St Kilda
1898,Jack Purse,4527,St Kilda
1898,Jack Todd,4535,St Kilda
1898,Pat Considine,4598,Carlton
1898,Jack Douglas,4603,Carlton
1898,Warwick Armstrong,4538,Sydney
1898,Roger Lamley,4360,Fitzroy
1898,Bill Robertson,4592,Geelong
1898,Billy Beggs,4242,St Kilda
1898,Bob Armstrong,4417,Carlton
1898,Mick Pender,4611,Carlton
1898,Des Meadowcroft,4605,Carlton
1898,Harold Brown,4311,Essendon
1898,Dave Ferguson,4319,Essendon
1898,Pos Watson,4570,Essendon
1898,Jack Dore,4587,Geelong
1898,Paddy Leahy,4392,Geelong
1898,Jim Jolly,4546,Sydney
1898,Artie Machin,4548,Sydney
1898,Charlie Doherty,4573,Fitzroy
1898,Harry Barr,4506,St Kilda
1898,Dan Collins,4245,St Kilda
1898,Tommy Kinman,4604,Carlton
1898,Dave Currie,4562,Essendon
1898,Horrie Stewart,4568,Essendon
1898,Bert Kay,4518,St Kilda
1898,Norm McLeod,4221,Melbourne
1898,Fred Kay,4467,Collingwood
1898,Alf Moore,4606,Carlton
1898,Tom Lee,4470,Collingwood
1898,Arch Lowe,4259,St Kilda
1898,Edgar Maddox,4521,St Kilda
1898,Don Walker,4536,St Kilda
1898,Harold Brookes,4508,St Kilda
1899,Jim Anderson,4308,Essendon
1899,Son Barry,4310,Essendon
1899,Arthur Cleghorn,4313,Essendon
1899,Maurie Collins,4315,Essendon
1899,Tod Collins,4316,Essendon
1899,Jim Cullen,4658,Essendon
1899,Charlie Forbes,4320,Essendon
1899,Billy Griffith,4671,Essendon
1899,Joe Groves,4323,Essendon
1899,George Hastings,4324,Essendon
1899,Ted Kinnear,4326,Essendon
1899,George Martin,4328,Essendon
1899,Charlie Moore,4330,Essendon
1899,Mick OLoughlin,4672,Essendon
1899,Pat OLoughlin,4331,Essendon
1899,Fred Scott,4674,Essendon
1899,George Stuckey,4337,Essendon
1899,Harry Wright,4343,Essendon
1899,Harry Clarke,4571,Fitzroy
1899,Bill Dalton,4572,Fitzroy
1899,Jack Dalton,4349,Fitzroy
1899,Pat Descrimes,4351,Fitzroy
1899,Eddie Drohan,4574,Fitzroy
1899,Jim Grace,4352,Fitzroy
1899,Mick Grace,4353,Fitzroy
1899,Pat Hickey,4354,Fitzroy
1899,Ern Jenkins,4356,Fitzroy
1899,Chris Kiernan,4358,Fitzroy
1899,Alf McDougall,4577,Fitzroy
1899,Bill McSpeerin,4364,Fitzroy
1899,Jerry Nolan,4369,Fitzroy
1899,Bill Potter,4578,Fitzroy
1899,Kelly Robinson,4375,Fitzroy
1899,Bert Sharpe,4376,Fitzroy
1899,Alec Sloan,4377,Fitzroy
1899,Bill Thompson,4681,Fitzroy
1899,Tom Carmody,4703,Collingwood
1899,Dick Condon,4455,Collingwood
1899,Charlie Dow,4456,Collingwood
1899,Matthew Fell,4619,Collingwood
1899,Pat Fitzgerald,4707,Collingwood
1899,Jack Geddes,4708,Collingwood
1899,Wal Gillard,4461,Collingwood
1899,Frank Hailwood,4463,Collingwood
1899,Herman Hellwig,4465,Collingwood
1899,Bill Kennedy,4620,Collingwood
1899,Arthur Leach,4327,Collingwood
1899,Jack Monohan,4472,Collingwood
1899,Bill OBrien,4473,Collingwood
1899,Charlie Pannam,4474,Collingwood
1899,Bill Proudfoot,4477,Collingwood
1899,Charlie Sime,4478,Collingwood
1899,Lardie Tulloch,4483,Collingwood
1899,George Williams,4484,Collingwood
1899,Tommy Buchan,4683,Geelong
1899,Peter Burns,4384,Geelong
1899,Jack Conway,4386,Geelong
1899,Jim Flynn,4388,Geelong
1899,Teddy Holligan,4390,Geelong
1899,Eddy James,4391,Geelong
1899,Paddy Leahy,4392,Geelong
1899,Ernie Leighton,4589,Geelong
1899,George Lockwood,4684,Geelong
1899,Teddy Lockwood,4685,Geelong
1899,Firth McCallum,4395,Geelong
1899,Jim McShane,4398,Geelong
1899,Joe McShane,4399,Geelong
1899,Jimmy Palmer,4402,Geelong
1899,Jack Parkin,4403,Geelong
1899,Arthur Pincott,4405,Geelong
1899,Teddy Rankin,4409,Geelong
1899,Archie Thompson,4412,Geelong
1899,Vic Cumberland,4489,Melbourne
1899,Jack Davidson,4491,Melbourne
1899,Fred Elliott,4624,Melbourne
1899,Stewart Geddes,4204,Melbourne
1899,Charlie Illingworth,4626,Melbourne
1899,Jack Leith,4214,Melbourne
1899,Austin Lewis,4215,Melbourne
1899,Fred McGinis,4220,Melbourne
1899,George Moodie,4223,Melbourne
1899,Dan Moriarty,4365,Melbourne
1899,George Moysey,4224,Melbourne
1899,Les Rippon,4499,Melbourne
1899,Tommy Ryan,4630,Melbourne
1899,Eddie Sholl,4230,Melbourne
1899,Arthur Sowden,4632,Melbourne
1899,Dick Wardill,4235,Melbourne
1899,Alf Wood,4237,Melbourne
1899,Charlie Young,4238,Melbourne
1899,Tom Blake,4419,St Kilda
1899,Johnny Dando,4512,St Kilda
1899,Ted Hall,4253,St Kilda
1899,Joe Hogan,4255,St Kilda
1899,Bob Kenny,4642,St Kilda
1899,Mal Markellie,4643,St Kilda
1899,Bill Matthews,4260,St Kilda
1899,Billy McGregor,4644,St Kilda
1899,Tom McNamara,4263,St Kilda
1899,Michael OGorman,4295,St Kilda
1899,George Rutherford,4271,St Kilda
1899,Jack Ryan,2474,St Kilda
1899,Billy Shaw,4272,St Kilda
1899,Howard Smith,4530,St Kilda
1899,Jimmy Smith,4648,St Kilda
1899,George Spilcker,4649,St Kilda
1899,Andy Stewart,4531,St Kilda
1899,Gerry Williams,4652,St Kilda
1899,Henry Allender,4688,Carlton
1899,Joe Archer,4689,Carlton
1899,Bill Casey,4424,Carlton
1899,Pat Considine,4598,Carlton
1899,George Cowell,4618,Carlton
1899,Charlie Curtis,4600,Carlton
1899,Alf Hearnden,4694,Carlton
1899,Bob Hooper,4695,Carlton
1899,Bill McNamara,4697,Carlton
1899,Henry McShane,4397,Carlton
1899,Billy Monagle,4699,Carlton
1899,Len Morrison,4607,Carlton
1899,Bill Sharkey,4612,Carlton
